yil,ay,il,arac_tipi,police_adedi,prim_tl,hasar_tl,hasar_prim_orani
2015,2,Kayseri,Minibüs,58,55392,39883,0.72
2015,2,Kırklareli,Otomobil,103,161798,134190,0.829
2015,2,Kırklareli,Kamyon,55,76907,70054,0.911
2015,2,Kırklareli,Motosiklet,269,243235,226123,0.93
2015,2,Kırklareli,Minibüs,47,49191,36395,0.74
2015,2,Kırşehir,Otomobil,212,277772,211732,0.762
2015,2,Kırşehir,Kamyon,174,163072,129728,0.796
2015,2,Kırşehir,Motosiklet,102,108797,90401,0.831
2015,2,Kırşehir,Minibüs,212,260647,229317,0.88
2015,2,Kocaeli,Otomobil,76,44849,36579,0.816
2015,2,Kocaeli,Kamyon,41,35250,28195,0.8
2015,2,Kocaeli,Motosiklet,32,15851,14655,0.925
2015,2,Kocaeli,Minibüs,98,51630,42112,0.816
2015,2,Konya,Otomobil,258,486092,381084,0.784
2015,2,Konya,Kamyon,47,52761,44133,0.836
2015,2,Konya,Motosiklet,267,429720,406605,0.946
2015,2,Konya,Minibüs,64,112045,94640,0.845
2015,2,Kütahya,Otomobil,151,42312,32955,0.779
2015,2,Kütahya,Kamyon,89,78495,76546,0.975
2015,2,Kütahya,Motosiklet,100,72625,77565,1.068
2015,2,Kütahya,Minibüs,76,69139,52038,0.753
2015,2,Malatya,Otomobil,267,456291,405642,0.889
2015,2,Malatya,Kamyon,256,261195,242638,0.929
2015,2,Malatya,Motosiklet,270,537098,525354,0.978
2015,2,Malatya,Minibüs,59,162287,120943,0.745
2015,2,Manisa,Otomobil,179,81999,64721,0.789
2015,2,Manisa,Kamyon,175,142386,127895,0.898
2015,2,Manisa,Motosiklet,134,102533,99276,0.968
2015,2,Manisa,Minibüs,180,193536,150578,0.778
2015,2,Kahramanmaraş,Otomobil,58,60595,51153,0.844
2015,2,Kahramanmaraş,Kamyon,380,726053,568295,0.783
2015,2,Kahramanmaraş,Motosiklet,267,269479,236782,0.879
2015,2,Kahramanmaraş,Minibüs,45,33052,24539,0.742
2015,2,Mardin,Otomobil,73,58309,51732,0.887
2015,2,Mardin,Kamyon,158,146454,131365,0.897
2015,2,Mardin,Motosiklet,25,17561,15977,0.91
2015,2,Mardin,Minibüs,172,78494,69396,0.884
2015,2,Muğla,Otomobil,168,205737,183320,0.891
2015,2,Muğla,Kamyon,61,72183,69732,0.966
2015,2,Muğla,Motosiklet,291,242098,205294,0.848
2015,2,Muğla,Minibüs,278,548411,400747,0.731
2015,2,Muş,Otomobil,233,455020,313889,0.69
2015,2,Muş,Kamyon,114,100735,80084,0.795
2015,2,Muş,Motosiklet,73,74533,70568,0.947
2015,2,Muş,Minibüs,174,274885,219727,0.799
2015,2,Nevşehir,Otomobil,124,155650,106034,0.681
2015,2,Nevşehir,Kamyon,114,107989,104423,0.967
2015,2,Nevşehir,Motosiklet,116,67706,64349,0.95
2015,2,Nevşehir,Minibüs,195,189830,139508,0.735
2015,2,Niğde,Otomobil,423,452069,323629,0.716
2015,2,Niğde,Kamyon,472,574702,527782,0.918
2015,2,Niğde,Motosiklet,381,375342,370894,0.988
2015,2,Niğde,Minibüs,392,504902,475030,0.941
2015,2,Ordu,Otomobil,188,368103,327438,0.89
2015,2,Ordu,Kamyon,224,306411,231150,0.754
2015,2,Ordu,Motosiklet,163,360926,373974,1.036
2015,2,Ordu,Minibüs,352,257101,239807,0.933
2015,2,Rize,Otomobil,336,907742,753564,0.83
2015,2,Rize,Kamyon,321,691523,586733,0.848
2015,2,Rize,Motosiklet,113,223982,203183,0.907
2015,2,Rize,Minibüs,477,1369806,975374,0.712
2015,2,Sakarya,Otomobil,113,283283,262981,0.928
2015,2,Sakarya,Kamyon,294,686675,612345,0.892
2015,2,Sakarya,Motosiklet,345,713069,721125,1.011
2015,2,Sakarya,Minibüs,167,350980,316570,0.902
2015,2,Samsun,Otomobil,94,184481,140076,0.759
2015,2,Samsun,Kamyon,297,554685,432683,0.78
2015,2,Samsun,Motosiklet,257,411420,371140,0.902
2015,2,Samsun,Minibüs,81,93483,74696,0.799
2015,2,Siirt,Otomobil,429,663835,542436,0.817
2015,2,Siirt,Kamyon,440,550117,463920,0.843
2015,2,Siirt,Motosiklet,450,354038,342271,0.967
2015,2,Siirt,Minibüs,150,313890,279310,0.89
2015,2,Sinop,Otomobil,113,66892,59924,0.896
2015,2,Sinop,Kamyon,127,122445,119819,0.979
2015,2,Sinop,Motosiklet,97,54444,49818,0.915
2015,2,Sinop,Minibüs,127,95444,79543,0.833
2015,2,Sivas,Otomobil,139,101338,82828,0.817
2015,2,Sivas,Kamyon,153,159188,157417,0.989
2015,2,Sivas,Motosiklet,30,16141,13266,0.822
2015,2,Sivas,Minibüs,153,64001,60075,0.939
2015,2,Tekirdağ,Otomobil,113,106416,73966,0.695
2015,2,Tekirdağ,Kamyon,108,66416,53042,0.799
2015,2,Tekirdağ,Motosiklet,127,78720,69603,0.884
2015,2,Tekirdağ,Minibüs,33,24890,23207,0.932
2015,2,Tokat,Otomobil,108,113200,85786,0.758
2015,2,Tokat,Kamyon,247,310075,263556,0.85
2015,2,Tokat,Motosiklet,66,59553,50648,0.85
2015,2,Tokat,Minibüs,164,198926,148271,0.745
2015,2,Trabzon,Otomobil,255,175942,132628,0.754
2015,2,Trabzon,Kamyon,165,193323,157392,0.814
2015,2,Trabzon,Motosiklet,48,47613,40078,0.842
2015,2,Trabzon,Minibüs,205,235781,167605,0.711
2015,2,Tunceli,Otomobil,201,103114,70184,0.681
2015,2,Tunceli,Kamyon,222,283036,274842,0.971
2015,2,Tunceli,Motosiklet,216,269463,264518,0.982
2015,2,Tunceli,Minibüs,209,163192,151192,0.926
2015,2,Şanlıurfa,Otomobil,176,244359,180634,0.739
2015,2,Şanlıurfa,Kamyon,300,386687,360774,0.933
2015,2,Şanlıurfa,Motosiklet,131,199717,197098,0.987
2015,2,Şanlıurfa,Minibüs,171,374239,275973,0.737
2015,2,Uşak,Otomobil,268,307992,222371,0.722
2015,2,Uşak,Kamyon,86,127559,102581,0.804
2015,2,Uşak,Motosiklet,109,51052,50056,0.98
2015,2,Uşak,Minibüs,114,138091,105532,0.764
2015,2,Van,Otomobil,62,64906,52196,0.804
2015,2,Van,Kamyon,152,105989,95311,0.899
2015,2,Van,Motosiklet,96,80553,74676,0.927
2015,2,Van,Minibüs,107,127218,89555,0.704
2015,2,Yozgat,Otomobil,223,164118,115871,0.706
2015,2,Yozgat,Kamyon,181,189745,185263,0.976
2015,2,Yozgat,Motosiklet,107,70909,59663,0.841
2015,2,Yozgat,Minibüs,273,391756,313521,0.8
2015,2,Zonguldak,Otomobil,160,82832,63677,0.769
2015,2,Zonguldak,Kamyon,97,68571,65688,0.958
2015,2,Zonguldak,Motosiklet,196,200086,175761,0.878
2015,2,Zonguldak,Minibüs,78,43424,36832,0.848
2015,2,Aksaray,Otomobil,99,168239,128043,0.761
2015,2,Aksaray,Kamyon,265,278241,212321,0.763
2015,2,Aksaray,Motosiklet,190,369297,354320,0.959
2015,2,Aksaray,Minibüs,347,532727,417334,0.783
2015,2,Bayburt,Otomobil,70,50219,46171,0.919
2015,2,Bayburt,Kamyon,134,103678,97323,0.939
2015,2,Bayburt,Motosiklet,126,87810,74126,0.844
2015,2,Bayburt,Minibüs,59,54190,37949,0.7
2015,2,Karaman,Otomobil,444,995463,874875,0.879
2015,2,Karaman,Kamyon,191,310659,242300,0.78
2015,2,Karaman,Motosiklet,162,182232,194645,1.068
2015,2,Karaman,Minibüs,405,999562,760580,0.761
2015,2,Kırıkkale,Otomobil,281,459671,384237,0.836
2015,2,Kırıkkale,Kamyon,235,533798,481550,0.902
2015,2,Kırıkkale,Motosiklet,73,70594,59000,0.836
2015,2,Kırıkkale,Minibüs,286,352643,270046,0.766
2015,2,Batman,Otomobil,50,35962,27567,0.767
2015,2,Batman,Kamyon,130,115214,95210,0.826
2015,2,Batman,Motosiklet,100,62148,65603,1.056
2015,2,Batman,Minibüs,158,80192,71897,0.897
2015,2,Şırnak,Otomobil,58,52568,46935,0.893
2015,2,Şırnak,Kamyon,18,15573,12132,0.779
2015,2,Şırnak,Motosiklet,39,25852,25556,0.989
2015,2,Şırnak,Minibüs,62,44972,33068,0.735
2015,2,Bartın,Otomobil,48,61457,43034,0.7
2015,2,Bartın,Kamyon,395,292504,230624,0.788
2015,2,Bartın,Motosiklet,407,553406,588770,1.064
2015,2,Bartın,Minibüs,265,658152,555342,0.844
2015,2,Ardahan,Otomobil,240,514349,468412,0.911
2015,2,Ardahan,Kamyon,253,222446,216788,0.975
2015,2,Ardahan,Motosiklet,228,214674,203004,0.946
2015,2,Ardahan,Minibüs,376,781611,677325,0.867
2015,2,Iğdır,Otomobil,357,535777,432118,0.807
2015,2,Iğdır,Kamyon,103,243611,216176,0.887
2015,2,Iğdır,Motosiklet,273,236361,228932,0.969
2015,2,Iğdır,Minibüs,64,99233,80366,0.81
2015,2,Yalova,Otomobil,306,687025,467234,0.68
2015,2,Yalova,Kamyon,77,139890,127656,0.913
2015,2,Yalova,Motosiklet,282,221446,224809,1.015
2015,2,Yalova,Minibüs,264,280680,230480,0.821
2015,2,Karabük,Otomobil,79,25768,21999,0.854
2015,2,Karabük,Kamyon,46,19023,14622,0.769
2015,2,Karabük,Motosiklet,72,37167,31415,0.845
2015,2,Karabük,Minibüs,45,36755,31407,0.855
2015,2,Kilis,Otomobil,170,280291,247635,0.883
2015,2,Kilis,Kamyon,224,158673,125897,0.793
2015,2,Kilis,Motosiklet,258,278519,258053,0.927
2015,2,Kilis,Minibüs,61,85448,68460,0.801
2015,2,Osmaniye,Otomobil,116,54295,41912,0.772
2015,2,Osmaniye,Kamyon,53,37561,29831,0.794
2015,2,Osmaniye,Motosiklet,51,56762,50072,0.882
2015,2,Osmaniye,Minibüs,42,29755,20971,0.705
2015,2,Düzce,Otomobil,115,216353,183952,0.85
2015,2,Düzce,Kamyon,384,686655,551933,0.804
2015,2,Düzce,Motosiklet,236,562368,549616,0.977
2015,2,Düzce,Minibüs,207,479771,450933,0.94
2015,3,Adana,Otomobil,119,108182,80753,0.746
2015,3,Adana,Kamyon,249,251916,242113,0.961
2015,3,Adana,Motosiklet,130,82461,70240,0.852
2015,3,Adana,Minibüs,46,39159,34629,0.884
2015,3,Adıyaman,Otomobil,271,675976,563439,0.834
2015,3,Adıyaman,Kamyon,446,779746,737837,0.946
2015,3,Adıyaman,Motosiklet,430,453741,383654,0.846
2015,3,Adıyaman,Minibüs,163,235103,205017,0.872
2015,3,Afyonkarahisar,Otomobil,88,69211,51897,0.75
2015,3,Afyonkarahisar,Kamyon,236,169588,165423,0.975
2015,3,Afyonkarahisar,Motosiklet,264,560907,529419,0.944
2015,3,Afyonkarahisar,Minibüs,254,571432,490955,0.859
2015,3,Ağrı,Otomobil,92,182363,144550,0.793
2015,3,Ağrı,Kamyon,159,129236,120752,0.934
2015,3,Ağrı,Motosiklet,358,456978,380186,0.832
2015,3,Ağrı,Minibüs,179,126979,111624,0.879
2015,3,Amasya,Otomobil,64,67168,47443,0.706
2015,3,Amasya,Kamyon,27,32088,29982,0.934
2015,3,Amasya,Motosiklet,148,110000,117468,1.068
2015,3,Amasya,Minibüs,198,202903,175580,0.865
2015,3,Ankara,Otomobil,231,1095391,857727,0.783
2015,3,Ankara,Kamyon,930,6284938,5914712,0.941
2015,3,Ankara,Motosiklet,1107,5756797,4839476,0.841
2015,3,Ankara,Minibüs,1251,10993633,8507545,0.774
2015,3,Antalya,Otomobil,488,1016018,938798,0.924
2015,3,Antalya,Kamyon,772,1016496,827278,0.814
2015,3,Antalya,Motosiklet,596,2387999,2342569,0.981
2015,3,Antalya,Minibüs,683,2024042,1870120,0.924
2015,3,Artvin,Otomobil,285,660522,497508,0.753
2015,3,Artvin,Kamyon,278,535193,479321,0.896
2015,3,Artvin,Motosiklet,362,638359,621841,0.974
2015,3,Artvin,Minibüs,249,244137,191541,0.785
2015,3,Aydın,Otomobil,340,518746,365069,0.704
2015,3,Aydın,Kamyon,262,379615,321595,0.847
2015,3,Aydın,Motosiklet,117,242432,213382,0.88
2015,3,Aydın,Minibüs,188,309925,255381,0.824
2015,3,Balıkesir,Otomobil,128,226171,169962,0.751
2015,3,Balıkesir,Kamyon,64,76241,73939,0.97
2015,3,Balıkesir,Motosiklet,252,565749,499590,0.883
2015,3,Balıkesir,Minibüs,354,362310,342237,0.945
2015,3,Bilecik,Otomobil,110,83096,72635,0.874
2015,3,Bilecik,Kamyon,89,25701,21332,0.83
2015,3,Bilecik,Motosiklet,62,57822,60964,1.054
2015,3,Bilecik,Minibüs,105,79280,57635,0.727
2015,3,Bingöl,Otomobil,256,600746,531327,0.884
2015,3,Bingöl,Kamyon,140,256897,202349,0.788
2015,3,Bingöl,Motosiklet,91,214883,205333,0.956
2015,3,Bingöl,Minibüs,232,553141,471821,0.853
2015,3,Bitlis,Otomobil,147,265102,225925,0.852
2015,3,Bitlis,Kamyon,303,553585,536581,0.969
2015,3,Bitlis,Motosiklet,245,249170,233070,0.935
2015,3,Bitlis,Minibüs,170,388035,343577,0.885
2015,3,Bolu,Otomobil,23,30770,21686,0.705
2015,3,Bolu,Kamyon,122,149729,136910,0.914
2015,3,Bolu,Motosiklet,26,28381,29055,1.024
2015,3,Bolu,Minibüs,120,65338,51541,0.789
2015,3,Burdur,Otomobil,26,22053,17885,0.811
2015,3,Burdur,Kamyon,120,126859,96264,0.759
2015,3,Burdur,Motosiklet,110,38741,39027,1.007
2015,3,Burdur,Minibüs,207,142351,111280,0.782
2015,3,Bursa,Otomobil,525,2506456,1999098,0.798
2015,3,Bursa,Kamyon,468,2520406,2122376,0.842
2015,3,Bursa,Motosiklet,774,3086500,3133105,1.015
2015,3,Bursa,Minibüs,496,984946,852727,0.866
2015,3,Çanakkale,Otomobil,184,219954,149745,0.681
2015,3,Çanakkale,Kamyon,44,26343,20951,0.795
2015,3,Çanakkale,Motosiklet,245,126253,122093,0.967
2015,3,Çanakkale,Minibüs,27,26623,23450,0.881
2015,3,Çankırı,Otomobil,185,256290,210252,0.82
2015,3,Çankırı,Kamyon,291,177913,155077,0.872
2015,3,Çankırı,Motosiklet,138,236764,210117,0.887
2015,3,Çankırı,Minibüs,72,72486,62274,0.859
2015,3,Çorum,Otomobil,156,87278,66641,0.764
2015,3,Çorum,Kamyon,47,83809,67253,0.802
2015,3,Çorum,Motosiklet,243,283671,263828,0.93
2015,3,Çorum,Minibüs,166,106914,94498,0.884
2015,3,Denizli,Otomobil,98,79851,55547,0.696
2015,3,Denizli,Kamyon,151,189179,176580,0.933
2015,3,Denizli,Motosiklet,84,93690,86692,0.925
2015,3,Denizli,Minibüs,155,147728,109992,0.745
2015,3,Diyarbakır,Otomobil,326,404047,359581,0.89
2015,3,Diyarbakır,Kamyon,90,159145,157168,0.988
2015,3,Diyarbakır,Motosiklet,272,238874,217508,0.911
2015,3,Diyarbakır,Minibüs,72,61018,53394,0.875
2015,3,Edirne,Otomobil,158,165220,123628,0.748
2015,3,Edirne,Kamyon,153,173098,163689,0.946
2015,3,Edirne,Motosiklet,179,97546,90465,0.927
2015,3,Edirne,Minibüs,46,48514,36216,0.747
2015,3,Elazığ,Otomobil,49,43443,39721,0.914
2015,3,Elazığ,Kamyon,204,112557,86685,0.77
2015,3,Elazığ,Motosiklet,141,198366,207758,1.047
2015,3,Elazığ,Minibüs,165,200191,178445,0.891
2015,3,Erzincan,Otomobil,128,92272,65774,0.713
2015,3,Erzincan,Kamyon,58,79169,72379,0.914
2015,3,Erzincan,Motosiklet,47,21693,19321,0.891
2015,3,Erzincan,Minibüs,86,67992,52042,0.765
2015,3,Erzurum,Otomobil,131,114085,100027,0.877
2015,3,Erzurum,Kamyon,274,237253,222982,0.94
2015,3,Erzurum,Motosiklet,95,156398,138730,0.887
2015,3,Erzurum,Minibüs,234,271355,192228,0.708
2015,3,Eskişehir,Otomobil,112,205858,168906,0.82
2015,3,Eskişehir,Kamyon,59,98818,84269,0.853
2015,3,Eskişehir,Motosiklet,47,39538,34761,0.879
2015,3,Eskişehir,Minibüs,177,339916,319809,0.941
2015,3,Gaziantep,Otomobil,84,101243,78803,0.778
2015,3,Gaziantep,Kamyon,89,67372,54910,0.815
2015,3,Gaziantep,Motosiklet,159,132006,140571,1.065
2015,3,Gaziantep,Minibüs,51,50221,37641,0.75
2015,3,Giresun,Otomobil,233,279964,258407,0.923
2015,3,Giresun,Kamyon,285,550761,438270,0.796
2015,3,Giresun,Motosiklet,138,103164,90405,0.876
2015,3,Giresun,Minibüs,248,377140,315393,0.836
2015,3,Gümüşhane,Otomobil,143,107565,96274,0.895
2015,3,Gümüşhane,Kamyon,350,498682,472713,0.948
2015,3,Gümüşhane,Motosiklet,161,229645,193000,0.84
2015,3,Gümüşhane,Minibüs,176,334994,270392,0.807
2015,3,Hakkari,Otomobil,17,16282,14531,0.892
2015,3,Hakkari,Kamyon,38,12820,12377,0.965
2015,3,Hakkari,Motosiklet,160,118755,113572,0.956
2015,3,Hakkari,Minibüs,130,109421,79656,0.728
2015,3,Hatay,Otomobil,78,102413,70971,0.693
2015,3,Hatay,Kamyon,266,365392,305081,0.835
2015,3,Hatay,Motosiklet,236,198955,179567,0.903
2015,3,Hatay,Minibüs,300,535048,376934,0.704
2015,3,Isparta,Otomobil,117,134010,120594,0.9
2015,3,Isparta,Kamyon,59,33701,33251,0.987
2015,3,Isparta,Motosiklet,91,113226,114698,1.013
2015,3,Isparta,Minibüs,208,175811,127205,0.724
2015,3,Mersin,Otomobil,150,145139,118241,0.815
2015,3,Mersin,Kamyon,95,33877,30970,0.914
2015,3,Mersin,Motosiklet,47,27189,22929,0.843
2015,3,Mersin,Minibüs,85,85816,64442,0.751
2015,3,İstanbul,Otomobil,615,3096154,2381461,0.769
2015,3,İstanbul,Kamyon,1730,17911601,16275297,0.909
2015,3,İstanbul,Motosiklet,520,5756099,5001820,0.869
2015,3,İstanbul,Minibüs,1435,14153860,10466619,0.739
2015,3,İzmir,Otomobil,792,2307245,1922784,0.833
2015,3,İzmir,Kamyon,1035,7228220,5921546,0.819
2015,3,İzmir,Motosiklet,222,1063109,1030714,0.97
2015,3,İzmir,Minibüs,142,982205,848205,0.864
2015,3,Kars,Otomobil,135,174049,153101,0.88
2015,3,Kars,Kamyon,359,305758,296769,0.971
2015,3,Kars,Motosiklet,52,109295,98356,0.9
2015,3,Kars,Minibüs,154,229230,216857,0.946
2015,3,Kastamonu,Otomobil,35,43028,32733,0.761
2015,3,Kastamonu,Kamyon,236,331904,284399,0.857
2015,3,Kastamonu,Motosiklet,151,84132,83434,0.992
2015,3,Kastamonu,Minibüs,92,92558,81436,0.88
2015,3,Kayseri,Otomobil,172,79925,61922,0.775
2015,3,Kayseri,Kamyon,101,45104,43504,0.965
2015,3,Kayseri,Motosiklet,155,161018,136492,0.848
2015,3,Kayseri,Minibüs,40,21978,17973,0.818
2015,3,Kırklareli,Otomobil,373,648999,492275,0.759
2015,3,Kırklareli,Kamyon,206,302843,289839,0.957
2015,3,Kırklareli,Motosiklet,260,239446,238967,0.998
2015,3,Kırklareli,Minibüs,231,178464,157007,0.88
2015,3,Kırşehir,Otomobil,128,86581,66406,0.767
2015,3,Kırşehir,Kamyon,291,216026,195167,0.903
2015,3,Kırşehir,Motosiklet,199,262119,238028,0.908
2015,3,Kırşehir,Minibüs,227,355264,323622,0.911
2015,3,Kocaeli,Otomobil,152,128600,91507,0.712
2015,3,Kocaeli,Kamyon,123,49017,40621,0.829
2015,3,Kocaeli,Motosiklet,114,41882,36174,0.864
2015,3,Kocaeli,Minibüs,96,82942,78623,0.948
2015,3,Konya,Otomobil,191,174686,146862,0.841
2015,3,Konya,Kamyon,34,59493,47825,0.804
2015,3,Konya,Motosiklet,124,101655,84200,0.828
2015,3,Konya,Minibüs,107,117501,104553,0.89
2015,3,Kütahya,Otomobil,145,116787,102435,0.877
2015,3,Kütahya,Kamyon,123,110712,101045,0.913
2015,3,Kütahya,Motosiklet,59,43510,41774,0.96
2015,3,Kütahya,Minibüs,45,24171,19212,0.795
2015,3,Malatya,Otomobil,178,450433,367851,0.817
2015,3,Malatya,Kamyon,78,124772,118606,0.951
2015,3,Malatya,Motosiklet,124,97501,90223,0.925
2015,3,Malatya,Minibüs,298,786952,605960,0.77
2015,3,Manisa,Otomobil,231,261958,241838,0.923
2015,3,Manisa,Kamyon,209,247247,235187,0.951
2015,3,Manisa,Motosiklet,106,148831,149079,1.002
2015,3,Manisa,Minibüs,144,151188,125965,0.833
2015,3,Kahramanmaraş,Otomobil,247,513139,363376,0.708
2015,3,Kahramanmaraş,Kamyon,359,291889,223903,0.767
2015,3,Kahramanmaraş,Motosiklet,255,175570,168861,0.962
2015,3,Kahramanmaraş,Minibüs,272,303884,258176,0.85
2015,3,Mardin,Otomobil,143,96182,82962,0.863
2015,3,Mardin,Kamyon,46,21594,21069,0.976
2015,3,Mardin,Motosiklet,162,229176,206854,0.903
2015,3,Mardin,Minibüs,69,98795,73733,0.746
2015,3,Muğla,Otomobil,154,201345,179104,0.89
2015,3,Muğla,Kamyon,319,185622,166261,0.896
2015,3,Muğla,Motosiklet,75,126309,121678,0.963
2015,3,Muğla,Minibüs,131,81771,74235,0.908
2015,3,Muş,Otomobil,150,107816,75844,0.703
2015,3,Muş,Kamyon,337,200578,193986,0.967
2015,3,Muş,Motosiklet,180,356713,294746,0.826
2015,3,Muş,Minibüs,267,318432,248133,0.779
2015,3,Nevşehir,Otomobil,53,41459,29617,0.714
2015,3,Nevşehir,Kamyon,84,99679,85808,0.861
2015,3,Nevşehir,Motosiklet,120,148700,138486,0.931
2015,3,Nevşehir,Minibüs,88,83400,72483,0.869
2015,3,Niğde,Otomobil,388,390863,303359,0.776
2015,3,Niğde,Kamyon,467,1341776,1094444,0.816
2015,3,Niğde,Motosiklet,206,371045,395519,1.066
2015,3,Niğde,Minibüs,118,253498,181943,0.718
2015,3,Ordu,Otomobil,170,115513,79697,0.69
2015,3,Ordu,Kamyon,262,198777,156041,0.785
2015,3,Ordu,Motosiklet,361,557619,520044,0.933
2015,3,Ordu,Minibüs,133,208495,156167,0.749
2015,3,Rize,Otomobil,325,555378,443509,0.799
2015,3,Rize,Kamyon,216,400561,300972,0.751
2015,3,Rize,Motosiklet,336,292454,300739,1.028
2015,3,Rize,Minibüs,433,430276,337644,0.785
2015,3,Sakarya,Otomobil,361,590184,433565,0.735
2015,3,Sakarya,Kamyon,143,191511,188243,0.983
2015,3,Sakarya,Motosiklet,290,697603,621662,0.891
2015,3,Sakarya,Minibüs,61,59359,46674,0.786
2015,3,Samsun,Otomobil,339,502878,345686,0.687
2015,3,Samsun,Kamyon,173,291493,290969,0.998
2015,3,Samsun,Motosiklet,274,560064,482383,0.861
2015,3,Samsun,Minibüs,155,192453,154492,0.803
2015,3,Siirt,Otomobil,466,1044405,868920,0.832
2015,3,Siirt,Kamyon,273,374924,348532,0.93
2015,3,Siirt,Motosiklet,282,636339,659069,1.036
2015,3,Siirt,Minibüs,210,181144,138466,0.764
2015,3,Sinop,Otomobil,95,30575,27453,0.898
2015,3,Sinop,Kamyon,70,26650,22544,0.846
2015,3,Sinop,Motosiklet,63,51484,43404,0.843
2015,3,Sinop,Minibüs,104,64808,57536,0.888
2015,3,Sivas,Otomobil,119,87887,66817,0.76
2015,3,Sivas,Kamyon,39,48965,44907,0.917
2015,3,Sivas,Motosiklet,67,65091,67825,1.042
2015,3,Sivas,Minibüs,137,114083,83818,0.735
2015,3,Tekirdağ,Otomobil,82,58407,52474,0.898
2015,3,Tekirdağ,Kamyon,44,32153,30070,0.935
2015,3,Tekirdağ,Motosiklet,47,14748,14062,0.953
2015,3,Tekirdağ,Minibüs,114,98456,86023,0.874
2015,3,Tokat,Otomobil,167,127709,102358,0.802
2015,3,Tokat,Kamyon,184,162997,159335,0.978
2015,3,Tokat,Motosiklet,58,62104,56253,0.906
2015,3,Tokat,Minibüs,173,237080,169949,0.717
2015,3,Trabzon,Otomobil,186,247232,194690,0.787
2015,3,Trabzon,Kamyon,84,46648,41313,0.886
2015,3,Trabzon,Motosiklet,97,116455,102080,0.877
2015,3,Trabzon,Minibüs,192,286604,262067,0.914
2015,3,Tunceli,Otomobil,188,227563,160367,0.705
2015,3,Tunceli,Kamyon,60,61169,51552,0.843
2015,3,Tunceli,Motosiklet,177,74607,68507,0.918
2015,3,Tunceli,Minibüs,223,177436,131606,0.742
2015,3,Şanlıurfa,Otomobil,413,807172,557912,0.691
2015,3,Şanlıurfa,Kamyon,325,446485,352104,0.789
2015,3,Şanlıurfa,Motosiklet,181,308713,282388,0.915
2015,3,Şanlıurfa,Minibüs,411,560435,402351,0.718
2015,3,Uşak,Otomobil,96,111414,78581,0.705
2015,3,Uşak,Kamyon,62,72689,61142,0.841
2015,3,Uşak,Motosiklet,90,102735,98617,0.96
2015,3,Uşak,Minibüs,43,54703,40214,0.735
2015,3,Van,Otomobil,185,119690,110637,0.924
2015,3,Van,Kamyon,57,82686,69956,0.846
2015,3,Van,Motosiklet,101,63179,66426,1.051
2015,3,Van,Minibüs,140,116114,90371,0.778
2015,3,Yozgat,Otomobil,118,145110,109167,0.752
2015,3,Yozgat,Kamyon,116,83244,82326,0.989
2015,3,Yozgat,Motosiklet,276,345802,321952,0.931
2015,3,Yozgat,Minibüs,219,389920,368865,0.946
2015,3,Zonguldak,Otomobil,50,42558,30552,0.718
2015,3,Zonguldak,Kamyon,179,117606,98212,0.835
2015,3,Zonguldak,Motosiklet,46,54210,50928,0.939
2015,3,Zonguldak,Minibüs,177,140538,125145,0.89
2015,3,Aksaray,Otomobil,368,838525,644864,0.769
2015,3,Aksaray,Kamyon,347,409726,327230,0.799
2015,3,Aksaray,Motosiklet,335,448330,397920,0.888
2015,3,Aksaray,Minibüs,300,679111,567877,0.836
2015,3,Bayburt,Otomobil,152,111187,79476,0.715
2015,3,Bayburt,Kamyon,157,120412,105026,0.872
2015,3,Bayburt,Motosiklet,170,150951,151501,1.004
2015,3,Bayburt,Minibüs,136,104008,87610,0.842
2015,3,Karaman,Otomobil,296,532361,459270,0.863
2015,3,Karaman,Kamyon,56,49205,42753,0.869
2015,3,Karaman,Motosiklet,211,584388,498537,0.853
2015,3,Karaman,Minibüs,138,382962,337211,0.881
2015,3,Kırıkkale,Otomobil,186,282771,194969,0.689
2015,3,Kırıkkale,Kamyon,247,527175,411831,0.781
2015,3,Kırıkkale,Motosiklet,195,230572,239627,1.039
2015,3,Kırıkkale,Minibüs,51,125741,117854,0.937
2015,3,Batman,Otomobil,89,115605,92582,0.801
2015,3,Batman,Kamyon,176,145463,120095,0.826
2015,3,Batman,Motosiklet,121,75909,66101,0.871
2015,3,Batman,Minibüs,116,90191,76792,0.851
2015,3,Şırnak,Otomobil,73,41771,34432,0.824
2015,3,Şırnak,Kamyon,69,58031,50138,0.864
2015,3,Şırnak,Motosiklet,42,33444,33816,1.011
2015,3,Şırnak,Minibüs,93,72753,59593,0.819
2015,3,Bartın,Otomobil,329,266685,181557,0.681
2015,3,Bartın,Kamyon,336,779281,758452,0.973
2015,3,Bartın,Motosiklet,170,220013,194494,0.884
2015,3,Bartın,Minibüs,325,544228,466211,0.857
2015,3,Ardahan,Otomobil,267,512462,446174,0.871
2015,3,Ardahan,Kamyon,56,102948,95811,0.931
2015,3,Ardahan,Motosiklet,81,126175,123416,0.978
2015,3,Ardahan,Minibüs,259,327136,294785,0.901
2015,3,Iğdır,Otomobil,162,316715,257218,0.812
2015,3,Iğdır,Kamyon,219,145425,145345,0.999
2015,3,Iğdır,Motosiklet,253,612607,516092,0.842
2015,3,Iğdır,Minibüs,64,43120,38138,0.884
